Bot Name,Util,one,Log Analysis,Calculation2,Calculation3,Calculation1,Category,City (group),City,Country,Bot Owner,Discount,Number of Records (copy),Number of Records,Date,Postal Code,Process Name,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Schedule 1,Schedule,Ship Date,State,Status,Sub-Category
CD-11980,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Medford,United States,Carol Darley,0.2,2,1,24-11-2016,97504,CA-2016-100083,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",7.745,1,West,1894,24.784,5,5,29-11-2016,Oregon,Active,13
JO-15280,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Missoula,United States,Jas O'Carroll,0.2,2,1,31-12-2015,59801,CA-2015-109197,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,152.495,2,West,1896,487.984,4,4,04-01-2016,Montana,Active,4
AC-10450,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Minneapolis,India,Amy Cox,0,2,1,03-10-2017,55407,CA-2017-141789,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,843.1706,2,Central,1897,1793.98,3,3,06-10-2017,Minnesota,Active,4
Co-12640,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Florence,France,Corey-Lock,0,2,1,29-06-2016,29501,CA-2016-140543,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,19.188,6,South,1901,191.88,4,4,03-07-2016,South Carolina,Active,15
DW-13480,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,India,Dianna Wilson,0,2,1,20-08-2016,48205,CA-2016-151141,TEC-PH-10004924,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",3.9906,2,Central,1902,14.78,3,3,23-08-2016,Michigan,Active,14
DB-13660,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Oceanside,United States,Duane Benoit,0,2,1,18-12-2017,11572,CA-2017-105886,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",8.532,2,East,1910,18.96,5,5,23-12-2017,New York,Active,10
FH-14275,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Houston,France,Frank Hawley,0.2,2,1,03-07-2017,77041,CA-2017-121503,OFF-PA-10001878,Xerox 1891,92.4399,7,Central,1912,273.896,3,3,06-07-2017,Texas,Inactive,13
FH-14275,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Houston,France,Frank Hawley,0.4,2,1,03-07-2017,77041,CA-2017-121503,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,49.761,3,Central,1913,597.132,3,3,06-07-2017,Texas,Inactive,12
HA-14905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Franklin,United States,Helen Abelman,0,2,1,08-11-2015,02038,CA-2015-105634,OFF-AR-10001573,American Pencil,3.3785,5,East,1918,11.65,6,6,14-11-2015,Massachusetts,Active,3
CH-12070,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,France,Cathy Hwang,0,2,1,30-10-2015,48227,CA-2015-123673,TEC-PH-10001809,Panasonic KX T7736-B Digital phone,74.975,2,Central,1919,299.9,2,2,01-11-2015,Michigan,Active,14
LW-16990,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Lindsay Williams,0,2,1,09-03-2017,94110,CA-2017-102834,TEC-AC-10001908,Logitech Wireless Headset h800,69.993,2,West,1926,199.98,4,4,13-03-2017,California,Inactive,1
CC-12670,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Scottsdale,France,Craig Carreira,0.2,2,1,27-11-2016,85254,CA-2016-152121,TEC-PH-10002483,Motorola Moto X,23.7993,1,West,1932,271.992,2,2,29-11-2016,Arizona,Active,14
LW-16990,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Lindsay Williams,0,2,1,27-11-2017,94109,CA-2017-101245,OFF-PA-10003129,Tops White Computer Printout Paper,114.9385,5,West,1935,244.55,6,6,03-12-2017,California,Inactive,13
LW-16990,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",San Francisco,United States,Lindsay Williams,0,2,1,27-11-2017,94109,CA-2017-101245,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,59.8176,8,West,1936,166.16,6,6,03-12-2017,California,Inactive,1
CP-12085,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Quincy,India,Cathy Prescott,0.2,2,1,29-08-2017,62301,CA-2017-144064,OFF-LA-10004544,Avery 505,17.76,4,Central,1942,47.36,3,3,01-09-2017,Illinois,Inactive,11
CP-12085,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Quincy,India,Cathy Prescott,0.2,2,1,29-08-2017,62301,CA-2017-144064,OFF-ST-10004507,Advantus Rolling Storage Box,2.401,2,Central,1943,27.44,3,3,01-09-2017,Illinois,Inactive,15
CP-12085,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Quincy,India,Cathy Prescott,0.8,2,1,29-08-2017,62301,CA-2017-144064,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,-5.184,9,Central,1944,3.24,3,3,01-09-2017,Illinois,Inactive,4
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,OFF-AR-10000658,Newell 324,6.468,2,East,1947,23.1,4,4,06-09-2017,New York,Inactive,3
AC-10615,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,FUR-FU-10001196,DAX Cubicle Frames - 8x10,3.462,2,East,1948,11.54,4,4,06-09-2017,New York,Inactive,10
AC-10615,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0.4,2,1,02-09-2017,10009,CA-2017-157987,FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,-93.3262,1,East,1949,254.526,4,4,06-09-2017,New York,Inactive,17
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,3.7642,1,East,1950,12.98,4,4,06-09-2017,New York,Inactive,2
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0.2,2,1,02-09-2017,10009,CA-2017-157987,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.9208,8,East,1951,26.432,4,4,06-09-2017,New York,Inactive,4
AC-10615,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,TEC-PH-10003885,Cisco SPA508G,57.4113,3,East,1952,197.97,4,4,06-09-2017,New York,Inactive,14
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,OFF-LA-10001641,Avery 518,9.072,6,East,1953,18.9,4,4,06-09-2017,New York,Inactive,11
AC-10615,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0.1,2,1,02-09-2017,10009,CA-2017-157987,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,213.735,5,East,1954,1282.41,4,4,06-09-2017,New York,Inactive,6
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,2.214,3,East,1955,4.92,4,4,06-09-2017,New York,Inactive,3
AC-10615,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,38.08,2,East,1956,238,4,4,06-09-2017,New York,Inactive,1
AC-10615,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,40.3128,3,East,1957,167.97,4,4,06-09-2017,New York,Inactive,1
AC-10615,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Ann Chong,0,2,1,02-09-2017,10009,CA-2017-157987,OFF-PA-10003893,Xerox 1962,7.704,4,East,1958,17.12,4,4,06-09-2017,New York,Inactive,13
DB-13210,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Paterson,United States,Dean Braden,0,2,1,21-12-2017,07501,CA-2017-165841,TEC-PH-10002103,Jabra SPEAK 410,78.9516,3,East,1967,281.97,7,7,28-12-2017,New Jersey,Active,14
DB-13210,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Paterson,United States,Dean Braden,0,2,1,21-12-2017,07501,CA-2017-165841,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",20.155,5,East,1968,69.5,7,7,28-12-2017,New Jersey,Active,16
DB-13210,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Paterson,United States,Dean Braden,0,2,1,21-12-2017,07501,CA-2017-165841,OFF-PA-10001144,Xerox 1913,79.8912,3,East,1969,166.44,7,7,28-12-2017,New Jersey,Active,13
BD-11320,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Tulsa,United States,Bill Donatelli,0,2,1,23-09-2017,74133,CA-2017-117485,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,102.186,4,Central,1970,291.96,6,6,29-09-2017,Oklahoma,Active,1
JD-16015,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Joy Daniels,0.8,2,1,14-12-2014,60610,CA-2014-148950,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,-8.6768,4,Central,1973,5.104,5,5,19-12-2014,Illinois,Active,4
JD-16015,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Joy Daniels,0.2,2,1,14-12-2014,60610,CA-2014-148950,OFF-FA-10003059,Assorted Color Push Pins,0.4706,2,Central,1974,2.896,5,5,19-12-2014,Illinois,Active,9
JD-16015,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Chicago,United States,Joy Daniels,0.2,2,1,14-12-2014,60610,CA-2014-148950,TEC-AC-10002718,Belkin Standard 104 key USB Keyboard,-2.1885,3,Central,1975,35.016,5,5,19-12-2014,Illinois,Active,1
AA-10375,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Salem,United States,Allen Armold,0.2,2,1,08-05-2015,97301,CA-2015-109939,OFF-AR-10000127,Newell 321,0.590400000,2,West,1979,5.248,4,4,12-05-2015,Oregon,Active,3
LW-16825,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Brentwood,France,Laurel Workman,0,2,1,25-11-2014,94513,CA-2014-164721,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,93.0552,6,West,1984,320.88,2,2,27-11-2014,California,Inactive,2
LW-16825,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Brentwood,France,Laurel Workman,0,2,1,25-11-2014,94513,CA-2014-164721,FUR-FU-10001940,Staple-based wall hangings,10.5072,3,West,1985,23.88,2,2,27-11-2014,California,Inactive,10
LW-16825,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Brentwood,France,Laurel Workman,0,2,1,25-11-2014,94513,CA-2014-164721,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",12.3096,4,West,1986,26.76,2,2,27-11-2014,California,Inactive,13
CB-12415,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Columbus,India,Christy Brittain,0.4,2,1,25-07-2016,43229,CA-2016-147417,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,191.9968,4,East,1987,1439.976,2,2,27-07-2016,Ohio,Active,7
CB-12415,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,Christy Brittain,0.7,2,1,24-02-2017,19134,CA-2017-111374,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",-3.7996,4,East,1992,4.956,4,4,28-02-2017,Pennsylvania,Active,4
LW-17215,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Pasadena,United States,Luke Weiss,0,2,1,11-04-2017,91104,CA-2017-166128,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,21.9945,5,West,2001,199.95,7,7,18-04-2017,California,Active,1
LW-17215,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Pasadena,United States,Luke Weiss,0,2,1,11-04-2017,91104,CA-2017-166128,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",14.2324,7,West,2002,41.86,7,7,18-04-2017,California,Active,3
JW-15955,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Louisville,France,Joni Wasserman,0,2,1,25-12-2017,40214,CA-2017-163510,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,9.594,3,South,2003,95.94,3,3,28-12-2017,Kentucky,Active,15
JW-15955,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Louisville,France,Joni Wasserman,0,2,1,25-12-2017,40214,CA-2017-163510,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",76.1125,5,South,2004,304.45,3,3,28-12-2017,Kentucky,Active,6
JF-15190,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Johnson City,United States,Jamie Frazer,0.2,2,1,15-11-2014,37604,CA-2014-116407,OFF-AR-10001315,Newell 310,0.4752,3,South,2009,4.224,6,6,21-11-2014,Tennessee,Active,3
JF-15190,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Johnson City,United States,Jamie Frazer,0.2,2,1,15-11-2014,37604,CA-2014-116407,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",29.1424,2,South,2010,333.056,6,6,21-11-2014,Tennessee,Active,2
JF-15190,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Johnson City,United States,Jamie Frazer,0.2,2,1,15-11-2014,37604,CA-2014-116407,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",7.78,4,South,2011,24.896,6,6,21-11-2014,Tennessee,Active,13
CT-11995,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Rochester,United States,Carol Triggs,0,2,1,25-09-2017,55901,CA-2017-162481,OFF-BI-10002976,ACCOHIDE Binder by Acco,3.8822,2,Central,2035,8.26,4,4,29-09-2017,Minnesota,Active,4
CT-11995,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Rochester,United States,Carol Triggs,0,2,1,25-09-2017,55901,CA-2017-162481,FUR-CH-10003061,"Global Leather Task Chair, Black",51.2943,3,Central,2036,269.97,4,4,29-09-2017,Minnesota,Active,6
CW-11905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Bozeman,United States,Carl Weiss,0,2,1,23-01-2015,59715,CA-2015-119214,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",13.9392,3,West,2037,29.04,4,4,27-01-2015,Montana,Active,13
CW-11905,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Bozeman,United States,Carl Weiss,0,2,1,23-01-2015,59715,CA-2015-119214,OFF-LA-10003077,Avery 500,6.8714,2,West,2038,14.62,4,4,27-01-2015,Montana,Active,11
JW-15220,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Lakewood,United States,Jane Waco,0.2,2,1,18-11-2017,44107,US-2017-158946,OFF-AR-10001860,BIC Liqua Brite Liner,7.7728,7,East,2044,38.864,5,5,23-11-2017,Ohio,Inactive,3
TP-21130,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,India,Theone Pippenger,0,2,1,22-12-2017,48227,CA-2017-120376,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,63.984,5,Central,2056,199.95,3,3,25-12-2017,Michigan,Active,1
TP-21130,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Detroit,India,Theone Pippenger,0,2,1,22-12-2017,48227,CA-2017-120376,FUR-CH-10002335,Hon GuestStacker Chair,412.5394,7,Central,2057,1586.69,3,3,25-12-2017,Michigan,Active,6
TP-21130,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Detroit,India,Theone Pippenger,0,2,1,22-12-2017,48227,CA-2017-120376,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,30.5964,1,Central,2058,84.99,3,3,25-12-2017,Michigan,Active,1
TP-21130,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Detroit,India,Theone Pippenger,0,2,1,22-12-2017,48227,CA-2017-120376,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,70.006,2,Central,2059,411.8,3,3,25-12-2017,Michigan,Active,17
ZC-21910,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Pomona,United States,Zuschuss Carroll,0,2,1,13-04-2015,91767,CA-2015-133452,TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,69.986,4,West,2069,199.96,6,6,19-04-2015,California,Active,1
ZC-21910,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Pomona,United States,Zuschuss Carroll,0.2,2,1,13-04-2015,91767,CA-2015-133452,FUR-TA-10003954,Hon 94000 Series Round Tables,-97.7394,3,West,2070,710.832,6,6,19-04-2015,California,Active,17
CC-12610,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,France,Corey Catlett,0.7,2,1,21-07-2016,19134,CA-2016-146521,OFF-BI-10000301,GBC Instant Report Kit,-1.294,1,East,2071,1.941,2,2,23-07-2016,Pennsylvania,Inactive,4
TC-20980,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Seattle,United States,Tamara Chand,0.2,2,1,26-11-2016,98105,CA-2016-129693,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.5592,2,West,2073,7.312,6,6,02-12-2016,Washington,Inactive,4
DB-13270,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Brentwood,France,Deborah Brumfield,0,2,1,07-11-2017,94513,CA-2017-122504,TEC-AC-10003289,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,13.7931,3,West,2074,59.97,5,5,12-11-2017,California,Active,1
DB-13270,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Brentwood,France,Deborah Brumfield,0.2,2,1,07-11-2017,94513,CA-2017-122504,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",66.6351,7,West,2075,761.544,5,5,12-11-2017,California,Active,14
BF-11080,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Baltimore,India,Bart Folk,0,2,1,12-09-2017,21215,CA-2017-140676,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",19.95,5,East,2077,39.9,3,3,15-09-2017,Maryland,Active,13
BF-11080,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Baltimore,India,Bart Folk,0,2,1,12-09-2017,21215,CA-2017-140676,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,26.3494,7,East,2078,90.86,3,3,15-09-2017,Maryland,Active,2
BF-11080,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Baltimore,India,Bart Folk,0,2,1,12-09-2017,21215,CA-2017-140676,OFF-PA-10004243,Xerox 1939,45.528,5,East,2079,94.85,3,3,15-09-2017,Maryland,Active,13
AW-10840,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Farmington,France,Anthony Witt,0,2,1,13-04-2015,87401,CA-2015-149678,OFF-SU-10004498,Martin-Yale Premier Letter Opener,0.3864,1,West,2094,12.88,2,2,15-04-2015,New Mexico,Active,16
AH-10120,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Tucson,Australia,Adrian Hane,0.2,2,1,18-07-2014,85705,CA-2014-123295,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,-25.9136,4,West,2103,259.136,0,0,18-07-2014,Arizona,Active,6
BW-11200,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Boynton Beach,United States,Ben Wallace,0.2,2,1,30-09-2014,33437,US-2014-167633,OFF-PA-10004888,Xerox 217,5.4432,3,South,2106,15.552,5,5,05-10-2014,Florida,Active,13
JB-15400,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Sunnyvale,India,Jennifer Braxton,0.2,2,1,09-11-2017,94086,CA-2017-158246,FUR-CH-10003061,"Global Leather Task Chair, Black",-2.699700000,3,West,2122,215.976,2,2,11-11-2017,California,Inactive,6
DL-12865,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",New York City,United States,Dan Lawera,0,2,1,20-11-2015,10011,CA-2015-156524,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",9.039,3,East,2133,19.65,6,6,26-11-2015,New York,Active,13
WB-21850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,William Brown,0.7,2,1,30-11-2015,19134,CA-2015-122210,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,-122.3928,3,East,2134,152.991,4,4,04-12-2015,Pennsylvania,Active,4
WB-21850,1,1,empty,empty,0.75,,Office Supplies,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,William Brown,0.2,2,1,30-11-2015,19134,CA-2015-122210,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,-2.3814,7,East,2135,10.584,4,4,04-12-2015,Pennsylvania,Active,9
WB-21850,1,1,empty,empty,0.75,,Technology,"Allentown, Altoona, Anaheim and 360 more",Philadelphia,United States,William Brown,0.4,2,1,30-11-2015,19134,CA-2015-122210,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,15.82,4,East,2136,94.92,4,4,04-12-2015,Pennsylvania,Active,14
TB-21625,1,1,empty,empty,0.75,,Furniture,"Allentown, Altoona, Anaheim and 360 more",Grand Prairie,United States,Trudy Brown,0.6,2,1,31-12-2015,75051,CA-2015-156377,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",-11.439,5,Central,2137,14.76,5,5,05-01-2016,Texas,Active,10
